Policy_ID,State,Product,Policy_Version,Policy_Effective_Date,Requirement_Effective_Date,Clause_ID,Required_Clause_Version,Requirement_ID,_merge
P102593,IL,PPO,1,2025-03-09,2025-01-01,CL0666,4,RR00330,left_only
P102594,TX,HMO,5,2025-11-16,2025-01-01,CL0188,5,RR00245,left_only
P102596,CT,HMO,2,2025-01-19,2025-01-01,CL0248,5,RR00022,left_only
P102597,CT,EPO,4,2026-10-02,2025-01-01,CL0979,5,RR00026,left_only
P102597,CT,EPO,4,2026-10-02,2025-01-01,CL0859,3,RR00031,left_only
P102599,CA,PPO,4,2026-08-17,2025-01-01,CL0774,2,RR00197,left_only
P102600,CA,POS,5,2025-12-09,2025-01-01,CL0904,5,RR00236,left_only
P102601,NY,HMO,4,2025-04-07,2025-01-01,CL0102,5,RR00055,left_only
P102601,NY,HMO,4,2025-04-07,2025-01-01,CL0207,5,RR00058,left_only
P102605,PA,POS,4,2026-11-25,2025-01-01,CL0983,1,RR00192,left_only
P102605,PA,POS,4,2026-11-25,2025-01-01,CL0562,1,RR00196,left_only
P102610,OH,POS,4,2025-01-01,2025-01-01,CL0509,1,RR00400,left_only
P102612,NJ,HMO,4,2025-08-14,2025-01-01,CL0304,4,RR00094,left_only
P102615,FL,PPO,3,2025-01-31,2025-01-01,CL0273,4,RR00289,left_only
P102616,FL,POS,1,2026-09-25,2025-01-01,CL0372,1,RR00310,left_only
P102617,CA,HMO,5,2025-01-24,2025-01-01,CL0051,5,RR00206,left_only
P102619,NJ,HMO,4,2025-06-10,2025-01-01,CL0274,4,RR00102,left_only
P102621,CT,HMO,4,2026-07-25,2025-01-01,CL0248,5,RR00022,left_only
P102622,TX,PPO,3,2025-04-24,2025-01-01,CL0294,2,RR00241,left_only
P102628,CA,POS,5,2026-06-08,2025-01-01,CL0711,4,RR00229,left_only
P102628,CA,POS,5,2026-06-08,2025-01-01,CL0067,4,RR00233,left_only
P102629,FL,EPO,1,2025-08-30,2025-01-01,CL0048,1,RR00301,left_only
P102629,FL,EPO,1,2025-08-30,2025-01-01,CL0499,4,RR00305,left_only
P102632,CA,HMO,3,2025-04-07,2025-01-01,CL0349,2,RR00202,left_only
P102634,IL,POS,2,2025-07-01,2025-01-01,CL0914,5,RR00360,left_only
P102635,FL,POS,4,2025-02-26,2025-01-01,CL0390,4,RR00312,left_only
P102638,CT,PPO,3,2026-06-27,2025-01-01,CL0522,4,RR00001,left_only
P102638,CT,PPO,3,2026-06-27,2025-01-01,CL0890,3,RR00011,left_only
P102640,IL,PPO,4,2025-01-02,2025-01-01,CL0908,5,RR00325,left_only
P102641,FL,POS,1,2025-10-15,2025-01-01,CL0355,5,RR00308,left_only
P102642,NJ,PPO,4,2025-05-18,2025-01-01,CL0618,3,RR00086,left_only
P102642,NJ,PPO,4,2025-05-18,2025-01-01,CL0045,4,RR00087,left_only
P102643,FL,HMO,2,2026-09-09,2025-01-01,CL0573,2,RR00300,left_only
P102648,CA,EPO,5,2026-09-09,2025-01-01,CL0175,2,RR00215,left_only
P102649,TX,POS,2,2026-02-08,2025-01-01,CL0623,2,RR00275,left_only
P102650,MA,PPO,4,2026-05-23,2025-01-01,CL0539,3,RR00127,left_only
P102652,IL,PPO,1,2025-09-22,2025-01-01,CL0115,3,RR00328,left_only
P102653,NY,EPO,4,2026-12-13,2025-01-01,CL0687,3,RR00066,left_only
P102655,PA,PPO,2,2025-08-14,2025-01-01,CL0182,4,RR00168,left_only
P102656,NJ,EPO,2,2025-04-15,2025-01-01,CL0717,2,RR00115,left_only
P102657,FL,PPO,3,2026-05-08,2025-01-01,CL0373,1,RR00280,left_only
P102657,FL,PPO,3,2026-05-08,2025-01-01,CL0433,2,RR00287,left_only
P102659,FL,EPO,1,2025-08-07,2025-01-01,CL0856,3,RR00306,left_only
P102660,FL,PPO,4,2025-10-04,2025-01-01,CL0990,2,RR00283,left_only
P102663,PA,HMO,2,2026-01-04,2025-01-01,CL0966,5,RR00181,left_only
P102665,FL,EPO,1,2025-07-09,2025-01-01,CL0856,3,RR00306,left_only
P102673,NY,EPO,3,2025-09-19,2025-01-01,CL0852,1,RR00061,left_only
P102673,NY,EPO,3,2025-09-19,2025-01-01,CL0729,4,RR00064,left_only
P102679,CA,PPO,1,2025-12-22,2025-01-01,CL0036,5,RR00199,left_only
P102681,CT,EPO,1,2026-03-08,2025-01-01,CL0874,4,RR00030,left_only
P102683,FL,PPO,2,2025-08-06,2025-01-01,CL0904,4,RR00284,left_only
P102684,PA,PPO,5,2026-07-17,2025-01-01,CL0441,2,RR00164,left_only
P102688,CA,POS,1,2026-03-01,2025-01-01,CL0453,4,RR00223,left_only
P102688,CA,POS,1,2026-03-01,2025-01-01,CL0793,4,RR00228,left_only
P102688,CA,POS,1,2026-03-01,2025-01-01,CL0995,1,RR00232,left_only
P102690,IL,HMO,1,2025-07-11,2025-01-01,CL0276,5,RR00333,left_only
P102691,TX,EPO,1,2025-07-08,2025-01-01,CL0898,5,RR00257,left_only
P102692,CT,HMO,2,2025-01-12,2025-01-01,CL0331,2,RR00016,left_only
P102693,TX,HMO,4,2025-08-27,2025-01-01,CL0442,3,RR00246,left_only
P102693,TX,HMO,4,2025-08-27,2025-01-01,CL0317,2,RR00253,left_only
P102696,NY,PPO,5,2026-01-18,2025-01-01,CL0654,3,RR00046,left_only
P102696,NY,PPO,5,2026-01-18,2025-01-01,CL0647,1,RR00048,left_only
P102696,NY,PPO,5,2026-01-18,2025-01-01,CL0437,2,RR00053,left_only
P102698,CA,EPO,2,2025-11-13,2025-01-01,CL0306,1,RR00217,left_only
P102699,OH,EPO,2,2025-07-28,2025-01-01,CL0837,3,RR00392,left_only
P102703,NJ,POS,3,2025-11-11,2025-01-01,CL0002,4,RR00124,left_only
P102705,MA,PPO,5,2026-04-08,2025-01-01,CL0073,5,RR00130,left_only
P102706,IL,PPO,5,2026-07-08,2025-01-01,CL0068,1,RR00321,left_only
P102706,IL,PPO,5,2026-07-08,2025-01-01,CL0115,3,RR00328,left_only
P102709,OH,PPO,3,2025-04-17,2025-01-01,CL0924,5,RR00376,left_only
P102713,MA,PPO,3,2025-01-12,2025-01-01,CL0073,5,RR00130,left_only
P102714,CA,EPO,2,2025-12-05,2025-01-01,CL0973,2,RR00214,left_only
P102718,IL,POS,5,2025-03-04,2025-01-01,CL0975,1,RR00366,left_only
P102718,IL,POS,5,2025-03-04,2025-01-01,CL0010,3,RR00367,left_only
P102720,IL,PPO,4,2025-10-26,2025-01-01,CL0391,2,RR00318,left_only
P102722,FL,HMO,3,2026-09-01,2025-01-01,CL0573,2,RR00300,left_only
P102724,CA,POS,5,2026-10-20,2025-01-01,CL0711,4,RR00229,left_only
P102724,CA,POS,5,2026-10-20,2025-01-01,CL0067,4,RR00233,left_only
P102726,OH,PPO,5,2026-12-02,2025-01-01,CL0907,1,RR00371,left_only
P102727,PA,PPO,3,2025-02-26,2025-01-01,CL0474,4,RR00162,left_only
P102727,PA,PPO,3,2025-02-26,2025-01-01,CL0348,3,RR00172,left_only
P102728,FL,POS,3,2025-04-19,2025-01-01,CL0698,1,RR00313,left_only
P102731,PA,HMO,2,2025-08-09,2025-01-01,CL0966,5,RR00181,left_only
P102733,MA,HMO,3,2025-10-21,2025-01-01,CL0123,1,RR00140,left_only
P102742,CT,EPO,1,2026-09-18,2025-01-01,CL0874,4,RR00030,left_only
P102744,NJ,EPO,5,2025-05-28,2025-01-01,CL0676,1,RR00113,left_only
P102751,FL,EPO,4,2026-01-23,2025-01-01,CL0856,3,RR00306,left_only
P102751,FL,EPO,4,2026-01-23,2025-01-01,CL0993,2,RR00307,left_only
P102752,TX,POS,3,2025-07-28,2025-01-01,CL0274,4,RR00274,left_only
P102754,IL,POS,4,2025-01-16,2025-01-01,CL0276,4,RR00357,left_only
P102754,IL,POS,4,2025-01-16,2025-01-01,CL0064,1,RR00358,left_only
P102760,NJ,PPO,4,2026-03-16,2025-01-01,CL0045,4,RR00087,left_only
P102760,NJ,PPO,4,2026-03-16,2025-01-01,CL0155,4,RR00088,left_only
P102765,PA,PPO,2,2026-02-26,2025-01-01,CL0563,5,RR00163,left_only
P102767,IL,PPO,3,2025-07-08,2025-01-01,CL0340,1,RR00323,left_only
P102767,IL,PPO,3,2025-07-08,2025-01-01,CL0666,4,RR00330,left_only
P102768,PA,HMO,3,2025-06-27,2025-01-01,CL0634,5,RR00179,left_only
P102768,PA,HMO,3,2025-06-27,2025-01-01,CL0416,4,RR00182,left_only
P102771,MA,EPO,4,2025-01-20,2025-01-01,CL0129,5,RR00145,left_only
P102773,TX,HMO,2,2026-01-17,2025-01-01,CL0156,5,RR00249,left_only
P102775,NJ,POS,5,2025-05-23,2025-01-01,CL0554,1,RR00123,left_only
P102784,MA,EPO,2,2026-03-16,2025-01-01,CL0755,2,RR00147,left_only
P102787,NJ,PPO,1,2026-09-22,2025-01-01,CL0327,3,RR00083,left_only
P102787,NJ,PPO,1,2026-09-22,2025-01-01,CL0306,5,RR00089,left_only
P102789,MA,POS,3,2025-07-17,2025-01-01,CL0684,5,RR00159,left_only
P102791,IL,HMO,4,2025-01-01,2025-01-01,CL0701,3,RR00332,left_only
P102793,FL,HMO,5,2025-11-28,2025-01-01,CL0913,1,RR00290,left_only
P102797,CA,HMO,2,2026-11-30,2025-01-01,CL0283,1,RR00204,left_only
P102799,NJ,HMO,3,2025-04-05,2025-01-01,CL0990,1,RR00101,left_only
P102801,NJ,EPO,5,2025-05-27,2025-01-01,CL0717,2,RR00115,left_only
P102802,OH,PPO,2,2025-09-03,2025-01-01,CL0905,1,RR00374,left_only
P102803,NJ,EPO,1,2026-10-06,2025-01-01,CL0662,4,RR00105,left_only
P102804,IL,PPO,4,2025-10-24,2025-01-01,CL0115,3,RR00328,left_only
P102804,IL,PPO,4,2025-10-24,2025-01-01,CL0666,4,RR00330,left_only
P102806,TX,POS,1,2026-10-17,2025-01-01,CL0213,3,RR00272,left_only
P102807,IL,EPO,4,2026-11-25,2025-01-01,CL0159,2,RR00348,left_only
P102809,IL,EPO,3,2026-04-01,2025-01-01,CL0283,2,RR00343,left_only
P102810,NJ,HMO,4,2026-02-03,2025-01-01,CL0388,5,RR00093,left_only
P102810,NJ,HMO,4,2026-02-03,2025-01-01,CL0397,4,RR00098,left_only
P102813,CA,POS,2,2026-06-18,2025-01-01,CL0625,3,RR00226,left_only
P102815,MA,POS,4,2026-08-15,2025-01-01,CL0725,4,RR00155,left_only
P102817,CT,POS,4,2025-10-19,2025-01-01,CL0707,4,RR00043,left_only
P102819,CT,PPO,1,2026-01-11,2025-01-01,CL0942,2,RR00002,left_only
P102821,MA,POS,1,2026-08-01,2025-01-01,CL0310,3,RR00154,left_only
P102823,PA,EPO,1,2026-03-17,2025-01-01,CL0211,5,RR00188,left_only
P102824,NJ,HMO,1,2025-07-16,2025-01-01,CL0304,4,RR00094,left_only
P102828,MA,POS,3,2025-07-09,2025-01-01,CL0457,1,RR00151,left_only
P102828,MA,POS,3,2025-07-09,2025-01-01,CL0209,3,RR00157,left_only
P102832,CA,EPO,4,2026-02-13,2025-01-01,CL0973,2,RR00214,left_only
P102832,CA,EPO,4,2026-02-13,2025-01-01,CL0175,2,RR00215,left_only
P102832,CA,EPO,4,2026-02-13,2025-01-01,CL0272,2,RR00222,left_only
P102837,NJ,PPO,3,2026-03-20,2025-01-01,CL0155,4,RR00088,left_only
P102838,NY,EPO,2,2026-09-15,2025-01-01,CL0729,4,RR00064,left_only
P102838,NY,EPO,2,2026-09-15,2025-01-01,CL0687,3,RR00066,left_only
P102839,PA,PPO,3,2026-03-03,2025-01-01,CL0441,2,RR00164,left_only
P102840,PA,EPO,1,2026-05-02,2025-01-01,CL0211,5,RR00188,left_only
P102841,PA,POS,4,2025-07-23,2025-01-01,CL0983,1,RR00192,left_only
P102841,PA,POS,4,2025-07-23,2025-01-01,CL0899,5,RR00195,left_only
P102844,NJ,POS,5,2025-09-15,2025-01-01,CL0002,4,RR00124,left_only
P102845,CT,HMO,1,2026-06-12,2025-01-01,CL0043,5,RR00014,left_only
P102848,IL,POS,5,2026-03-11,2025-01-01,CL0393,1,RR00368,left_only
P102848,IL,POS,5,2026-03-11,2025-01-01,CL0631,5,RR00369,left_only
P102850,NJ,EPO,4,2025-10-07,2025-01-01,CL0471,1,RR00106,left_only
P102851,CT,HMO,1,2026-01-06,2025-01-01,CL0618,5,RR00019,left_only
P102853,FL,HMO,4,2025-09-06,2025-01-01,CL0334,5,RR00294,left_only
P102853,FL,HMO,4,2025-09-06,2025-01-01,CL0302,4,RR00297,left_only
P102854,CT,EPO,4,2025-06-30,2025-01-01,CL0859,3,RR00031,left_only
P102856,TX,POS,1,2026-10-13,2025-01-01,CL0308,4,RR00271,left_only
P102858,CA,PPO,4,2025-12-02,2025-01-01,CL0774,2,RR00197,left_only
P102859,IL,POS,2,2025-02-19,2025-01-01,CL0010,3,RR00367,left_only
P102859,IL,POS,2,2025-02-19,2025-01-01,CL0393,1,RR00368,left_only
P102861,OH,HMO,3,2026-11-26,2025-01-01,CL0954,2,RR00385,left_only
P102863,CA,EPO,3,2025-01-04,2025-01-01,CL0973,2,RR00214,left_only
P102865,PA,POS,4,2025-04-21,2025-01-01,CL0152,5,RR00190,left_only
P102865,PA,POS,4,2025-04-21,2025-01-01,CL0562,1,RR00196,left_only
P102866,NJ,EPO,1,2025-11-30,2025-01-01,CL0471,1,RR00106,left_only
P102867,CA,EPO,4,2025-05-13,2025-01-01,CL0243,5,RR00220,left_only
P102870,NJ,HMO,3,2025-04-29,2025-01-01,CL0069,5,RR00103,left_only
P102871,MA,HMO,5,2025-12-16,2025-01-01,CL0404,2,RR00132,left_only
P102874,MA,PPO,3,2025-02-24,2025-01-01,CL0539,3,RR00127,left_only
P102877,CA,HMO,3,2026-03-29,2025-01-01,CL0386,5,RR00208,left_only
P102880,NY,EPO,4,2025-11-26,2025-01-01,CL0464,4,RR00068,left_only
P102882,IL,HMO,3,2025-07-27,2025-01-01,CL0157,5,RR00341,left_only
P102886,CA,POS,3,2025-09-02,2025-01-01,CL0429,2,RR00231,left_only
P102887,CA,EPO,2,2026-11-16,2025-01-01,CL0909,4,RR00213,left_only
P102887,CA,EPO,2,2026-11-16,2025-01-01,CL0272,2,RR00222,left_only
P102889,IL,HMO,5,2025-07-31,2025-01-01,CL0378,4,RR00334,left_only
P102889,IL,HMO,5,2025-07-31,2025-01-01,CL0347,1,RR00340,left_only
P102891,CT,HMO,4,2026-11-16,2025-01-01,CL0331,2,RR00016,left_only
P102891,CT,HMO,4,2026-11-16,2025-01-01,CL0248,5,RR00022,left_only
P102893,OH,EPO,2,2025-05-13,2025-01-01,CL0026,3,RR00390,left_only
P102894,FL,PPO,3,2025-12-16,2025-01-01,CL0673,2,RR00278,left_only
P102899,CT,EPO,1,2026-06-21,2025-01-01,CL0635,1,RR00032,left_only
P102904,FL,HMO,1,2025-04-25,2025-01-01,CL0808,4,RR00293,left_only
P102904,FL,HMO,1,2025-04-25,2025-01-01,CL0576,3,RR00299,left_only
P102905,CT,EPO,5,2026-12-02,2025-01-01,CL0970,4,RR00024,left_only
P102907,CT,PPO,5,2026-07-20,2025-01-01,CL0774,1,RR00009,left_only
P102912,OH,POS,4,2026-06-23,2025-01-01,CL0569,2,RR00402,left_only
P102913,TX,HMO,5,2025-03-24,2025-01-01,CL0434,5,RR00250,left_only
P102917,OH,EPO,4,2026-01-22,2025-01-01,CL0332,4,RR00394,left_only
P102918,CA,PPO,2,2026-10-30,2025-01-01,CL0671,4,RR00198,left_only
P102923,CT,EPO,5,2026-01-04,2025-01-01,CL0874,4,RR00030,left_only
P102924,IL,EPO,5,2026-10-17,2025-01-01,CL0767,2,RR00352,left_only
P102925,CT,EPO,3,2026-02-26,2025-01-01,CL0803,5,RR00029,left_only
P102925,CT,EPO,3,2026-02-26,2025-01-01,CL0874,4,RR00030,left_only
P102927,PA,PPO,2,2026-10-16,2025-01-01,CL0474,4,RR00162,left_only
P102930,TX,POS,3,2026-06-04,2025-01-01,CL0274,4,RR00274,left_only
P102931,IL,HMO,2,2026-08-07,2025-01-01,CL0476,2,RR00337,left_only
P102941,OH,HMO,2,2026-07-19,2025-01-01,CL0663,4,RR00380,left_only
P102943,OH,EPO,5,2025-05-17,2025-01-01,CL0841,3,RR00399,left_only
P102944,PA,HMO,3,2025-06-29,2025-01-01,CL0634,5,RR00179,left_only
P102944,PA,HMO,3,2025-06-29,2025-01-01,CL0416,4,RR00182,left_only
P102944,PA,HMO,3,2025-06-29,2025-01-01,CL0922,5,RR00183,left_only
P102945,FL,PPO,4,2025-07-01,2025-01-01,CL0796,4,RR00285,left_only
P102946,IL,POS,4,2025-09-16,2025-01-01,CL0034,4,RR00370,left_only
P102949,CT,EPO,5,2025-07-16,2025-01-01,CL0201,3,RR00028,left_only
P102953,NY,PPO,5,2026-02-12,2025-01-01,CL0930,5,RR00047,left_only
P102962,CT,HMO,3,2026-10-28,2025-01-01,CL0618,5,RR00019,left_only
P102964,OH,EPO,2,2025-02-26,2025-01-01,CL0898,5,RR00396,left_only
P102964,OH,EPO,2,2025-02-26,2025-01-01,CL0050,2,RR00397,left_only
P102965,NJ,EPO,3,2026-06-03,2025-01-01,CL0964,2,RR00116,left_only
P102966,IL,EPO,5,2025-04-22,2025-01-01,CL0658,3,RR00351,left_only
P102967,TX,EPO,5,2025-02-17,2025-01-01,CL0311,4,RR00258,left_only
P102971,NY,POS,4,2026-05-19,2025-01-01,CL0023,2,RR00072,left_only
P102971,NY,POS,4,2026-05-19,2025-01-01,CL0937,4,RR00080,left_only
P102971,NY,POS,4,2026-05-19,2025-01-01,CL0982,5,RR00082,left_only
P102972,NJ,PPO,3,2026-09-19,2025-01-01,CL0672,4,RR00085,left_only
P102973,OH,POS,2,2025-01-03,2025-01-01,CL0013,1,RR00404,left_only
P102975,NJ,EPO,5,2026-05-31,2025-01-01,CL0926,1,RR00108,left_only
P102975,NJ,EPO,5,2026-05-31,2025-01-01,CL0441,5,RR00112,left_only
P102977,IL,PPO,5,2025-01-09,2025-01-01,CL0393,2,RR00327,left_only
P102979,TX,PPO,1,2026-09-01,2025-01-01,CL0106,1,RR00238,left_only
P102981,MA,POS,5,2026-03-12,2025-01-01,CL0225,4,RR00156,left_only
P102981,MA,POS,5,2026-03-12,2025-01-01,CL0684,5,RR00159,left_only
P102983,PA,POS,4,2025-02-12,2025-01-01,CL0876,5,RR00191,left_only
P102985,CA,PPO,1,2025-08-04,2025-01-01,CL0869,1,RR00200,left_only
P102987,FL,POS,4,2026-06-04,2025-01-01,CL0762,3,RR00309,left_only
P102989,CT,POS,5,2025-12-11,2025-01-01,CL0848,5,RR00041,left_only
P102990,IL,POS,3,2026-05-23,2025-01-01,CL0034,4,RR00370,left_only
P102996,PA,HMO,5,2026-02-12,2025-01-01,CL0455,5,RR00173,left_only
P102997,CT,EPO,1,2026-04-02,2025-01-01,CL0547,4,RR00033,left_only
P102998,IL,HMO,5,2026-03-20,2025-01-01,CL0828,4,RR00331,left_only
P102998,IL,HMO,5,2026-03-20,2025-01-01,CL0157,5,RR00341,left_only
P102999,TX,EPO,1,2025-09-22,2025-01-01,CL0842,4,RR00256,left_only
P103000,FL,PPO,1,2026-10-22,2025-01-01,CL0912,3,RR00288,left_only
P103001,IL,POS,4,2025-07-03,2025-01-01,CL0631,5,RR00369,left_only
P103002,CA,HMO,5,2025-08-15,2025-01-01,CL0497,2,RR00212,left_only
P103006,MA,EPO,3,2025-05-30,2025-01-01,CL0129,5,RR00145,left_only
P103010,PA,PPO,3,2026-12-24,2025-01-01,CL0943,5,RR00166,left_only
P103010,PA,PPO,3,2026-12-24,2025-01-01,CL0348,3,RR00172,left_only
P103014,NJ,HMO,5,2025-03-25,2025-01-01,CL0040,2,RR00097,left_only
P103014,NJ,HMO,5,2025-03-25,2025-01-01,CL0990,1,RR00101,left_only
P103014,NJ,HMO,5,2025-03-25,2025-01-01,CL0069,5,RR00103,left_only
P103016,IL,EPO,2,2025-10-20,2025-01-01,CL0770,3,RR00346,left_only
P103017,TX,POS,3,2025-08-11,2025-01-01,CL0096,5,RR00270,left_only
P103018,FL,POS,5,2025-08-04,2025-01-01,CL0355,5,RR00308,left_only
P103018,FL,POS,5,2025-08-04,2025-01-01,CL0929,4,RR00314,left_only
P103019,OH,PPO,4,2025-08-19,2025-01-01,CL0396,1,RR00373,left_only
P103020,IL,HMO,2,2026-02-09,2025-01-01,CL0276,5,RR00333,left_only
P103020,IL,HMO,2,2026-02-09,2025-01-01,CL0681,5,RR00336,left_only
P103023,CT,PPO,2,2026-03-02,2025-01-01,CL0412,4,RR00005,left_only
P103023,CT,PPO,2,2026-03-02,2025-01-01,CL0890,3,RR00011,left_only
P103027,FL,PPO,2,2026-06-10,2025-01-01,CL0273,4,RR00289,left_only
P103034,CT,HMO,1,2025-06-09,2025-01-01,CL0331,2,RR00016,left_only
P103044,FL,PPO,4,2025-03-30,2025-01-01,CL0912,3,RR00288,left_only
P103045,NY,PPO,1,2025-11-04,2025-01-01,CL0647,1,RR00048,left_only
P103046,MA,POS,1,2026-06-30,2025-01-01,CL0274,3,RR00152,left_only
P103051,CT,HMO,2,2026-09-29,2025-01-01,CL0043,5,RR00014,left_only
P103059,CA,PPO,5,2025-01-31,2025-01-01,CL0422,2,RR00201,left_only
P103063,CA,EPO,2,2025-10-21,2025-01-01,CL0306,1,RR00217,left_only
P103063,CA,EPO,2,2025-10-21,2025-01-01,CL0090,3,RR00218,left_only
P103063,CA,EPO,2,2025-10-21,2025-01-01,CL0295,2,RR00219,left_only
P103063,CA,EPO,2,2025-10-21,2025-01-01,CL0243,5,RR00220,left_only
P103064,PA,POS,2,2026-03-17,2025-01-01,CL0562,1,RR00196,left_only
P103067,OH,HMO,1,2026-06-08,2025-01-01,CL0354,3,RR00382,left_only
P103074,MA,POS,1,2025-06-12,2025-01-01,CL0725,4,RR00155,left_only
P103077,CT,EPO,1,2026-08-06,2025-01-01,CL0928,1,RR00025,left_only
P103082,PA,PPO,1,2026-04-10,2025-01-01,CL0182,4,RR00168,left_only
P103085,CT,EPO,4,2025-05-03,2025-01-01,CL0803,5,RR00029,left_only
P103085,CT,EPO,4,2025-05-03,2025-01-01,CL0874,4,RR00030,left_only
P103085,CT,EPO,4,2025-05-03,2025-01-01,CL0859,3,RR00031,left_only
P103087,CA,EPO,4,2026-10-29,2025-01-01,CL0090,3,RR00218,left_only
P103088,PA,POS,2,2025-04-20,2025-01-01,CL0510,1,RR00193,left_only
P103090,NJ,EPO,4,2026-01-15,2025-01-01,CL0638,5,RR00114,left_only
P103091,NJ,PPO,5,2025-10-27,2025-01-01,CL0023,5,RR00084,left_only
P103091,NJ,PPO,5,2025-10-27,2025-01-01,CL0672,4,RR00085,left_only
P103095,OH,EPO,4,2025-02-03,2025-01-01,CL0563,1,RR00387,left_only
P103095,OH,EPO,4,2025-02-03,2025-01-01,CL0050,2,RR00397,left_only
P103098,PA,PPO,3,2026-02-03,2025-01-01,CL0563,5,RR00163,left_only
P103099,TX,EPO,5,2026-12-25,2025-01-01,CL0898,5,RR00257,left_only
P103099,TX,EPO,5,2026-12-25,2025-01-01,CL0909,2,RR00261,left_only
P103099,TX,EPO,5,2026-12-25,2025-01-01,CL0636,4,RR00263,left_only
P103100,MA,HMO,3,2026-08-07,2025-01-01,CL0507,2,RR00134,left_only
P103103,FL,HMO,4,2026-01-06,2025-01-01,CL0596,3,RR00292,left_only
P103104,NJ,EPO,2,2026-06-12,2025-01-01,CL0471,1,RR00106,left_only
P103104,NJ,EPO,2,2026-06-12,2025-01-01,CL0581,4,RR00107,left_only
P103105,NY,PPO,4,2025-03-16,2025-01-01,CL0223,4,RR00049,left_only
P103110,NY,POS,5,2025-01-18,2025-01-01,CL0240,1,RR00075,left_only
P103110,NY,POS,5,2025-01-18,2025-01-01,CL0750,4,RR00079,left_only
P103111,FL,HMO,4,2025-02-12,2025-01-01,CL0302,4,RR00297,left_only
P103111,FL,HMO,4,2025-02-12,2025-01-01,CL0573,2,RR00300,left_only
P103114,FL,POS,5,2026-07-25,2025-01-01,CL0355,5,RR00308,left_only
P103121,PA,PPO,2,2026-02-19,2025-01-01,CL0139,2,RR00167,left_only
P103122,CT,HMO,5,2025-08-09,2025-01-01,CL0528,2,RR00017,left_only
P103123,PA,PPO,1,2025-12-28,2025-01-01,CL0441,2,RR00164,left_only
P103124,MA,HMO,1,2025-03-22,2025-01-01,CL0387,1,RR00143,left_only
P103125,CA,EPO,5,2026-07-17,2025-01-01,CL0918,3,RR00221,left_only
P103131,PA,POS,4,2025-01-25,2025-01-01,CL0562,1,RR00196,left_only
P103132,CA,PPO,5,2026-07-07,2025-01-01,CL0671,4,RR00198,left_only
P103135,CT,PPO,4,2026-05-07,2025-01-01,CL0981,2,RR00004,left_only
P103137,MA,HMO,1,2025-12-27,2025-01-01,CL0507,2,RR00134,left_only
P103137,MA,HMO,1,2025-12-27,2025-01-01,CL0913,1,RR00138,left_only
P103139,OH,EPO,4,2025-01-31,2025-01-01,CL0049,2,RR00388,left_only
P103141,CT,PPO,5,2026-12-08,2025-01-01,CL0674,5,RR00007,left_only
P103143,NJ,EPO,5,2026-11-21,2025-01-01,CL0697,1,RR00104,left_only
P103143,NJ,EPO,5,2026-11-21,2025-01-01,CL0638,5,RR00114,left_only
P103145,MA,HMO,1,2026-12-15,2025-01-01,CL0033,4,RR00133,left_only
P103147,TX,EPO,2,2025-12-10,2025-01-01,CL0909,2,RR00261,left_only
P103148,OH,POS,3,2026-12-16,2025-01-01,CL0122,2,RR00401,left_only
P103151,CT,HMO,3,2026-04-16,2025-01-01,CL0528,2,RR00017,left_only
P103154,IL,EPO,5,2026-07-26,2025-01-01,CL0767,2,RR00352,left_only
P103154,IL,EPO,5,2026-07-26,2025-01-01,CL0683,3,RR00353,left_only
P103154,IL,EPO,5,2026-07-26,2025-01-01,CL0946,2,RR00355,left_only
P103156,NY,EPO,3,2026-05-19,2025-01-01,CL0710,2,RR00067,left_only
P103161,NJ,PPO,4,2025-01-06,2025-01-01,CL0155,4,RR00088,left_only
P103163,TX,HMO,4,2025-10-16,2025-01-01,CL0317,2,RR00253,left_only
P103164,NJ,POS,5,2026-07-24,2025-01-01,CL0104,5,RR00119,left_only
P103164,NJ,POS,5,2026-07-24,2025-01-01,CL0554,1,RR00123,left_only
P103166,FL,EPO,5,2026-07-08,2025-01-01,CL0048,1,RR00301,left_only
P103166,FL,EPO,5,2026-07-08,2025-01-01,CL0499,4,RR00305,left_only
P103166,FL,EPO,5,2026-07-08,2025-01-01,CL0856,3,RR00306,left_only
P103167,MA,EPO,1,2025-12-16,2025-01-01,CL0521,3,RR00148,left_only
P103168,CT,HMO,5,2025-07-19,2025-01-01,CL0631,1,RR00023,left_only
P103169,CT,HMO,4,2026-11-17,2025-01-01,CL0508,1,RR00018,left_only
P103172,FL,PPO,2,2025-08-05,2025-01-01,CL0048,4,RR00282,left_only
P103173,NJ,POS,4,2026-09-15,2025-01-01,CL0023,5,RR00120,left_only
P103173,NJ,POS,4,2026-09-15,2025-01-01,CL0002,4,RR00124,left_only
P103174,CA,HMO,5,2025-12-19,2025-01-01,CL0283,1,RR00204,left_only
P103174,CA,HMO,5,2025-12-19,2025-01-01,CL0437,2,RR00209,left_only
P103175,NJ,PPO,1,2026-11-23,2025-01-01,CL0689,1,RR00091,left_only
P103177,TX,HMO,2,2026-09-23,2025-01-01,CL0442,3,RR00246,left_only
P103179,CA,POS,1,2025-08-16,2025-01-01,CL0995,1,RR00232,left_only
P103179,CA,POS,1,2025-08-16,2025-01-01,CL0904,5,RR00236,left_only
P103180,CA,HMO,1,2025-05-25,2025-01-01,CL0349,2,RR00202,left_only
