Load_ID,Policy_ID,State,Product,Clause_ID,Policy_Version,Loaded_Version,Load_Date,Loaded_By
L000418,P100043,IL,EPO,CL0283,3,2,2025-07-15,System
L000419,P100043,IL,EPO,CL0714,3,1,2025-09-19,UserA
L000420,P100043,IL,EPO,CL0908,3,4,2025-12-31,UserA
L000421,P100043,IL,EPO,CL0770,3,3,2025-12-16,UserC
L000422,P100043,IL,EPO,CL0164,3,1,2025-02-16,System
L000423,P100043,IL,EPO,CL0159,3,2,2025-12-21,System
L000424,P100043,IL,EPO,CL0107,3,4,2025-11-07,UserB
L000425,P100043,IL,EPO,CL0325,3,1,2025-11-04,System
L000426,P100043,IL,EPO,CL0658,3,3,2025-05-24,System
L000427,P100043,IL,EPO,CL0767,3,2,2025-09-26,UserB
L000428,P100043,IL,EPO,CL0683,3,3,2025-05-04,UserC
L000429,P100043,IL,EPO,CL0531,3,3,2025-04-16,UserB
L000430,P100043,IL,EPO,CL0946,3,2,2025-06-07,UserA
L000431,P100043,IL,EPO,CL0557,3,5,2025-05-27,System
L000432,P100044,OH,EPO,CL0563,5,1,2025-05-25,System
L000433,P100044,OH,EPO,CL0049,5,2,2025-04-30,UserC
L000434,P100044,OH,EPO,CL0354,5,4,2025-11-15,UserA
L000435,P100044,OH,EPO,CL0026,5,3,2025-10-02,System
L000436,P100044,OH,EPO,CL0435,5,5,2025-04-02,UserB
L000437,P100044,OH,EPO,CL0837,5,3,2025-02-27,System
L000438,P100044,OH,EPO,CL0182,5,4,2025-12-12,UserC
L000439,P100044,OH,EPO,CL0332,5,4,2025-08-17,UserB
L000440,P100044,OH,EPO,CL0473,5,5,2025-04-27,System
L000441,P100044,OH,EPO,CL0898,5,5,2025-11-14,UserC
L000442,P100044,OH,EPO,CL0050,5,2,2025-10-06,UserA
L000443,P100044,OH,EPO,CL0692,5,1,2025-05-07,UserB
L000444,P100044,OH,EPO,CL0841,5,3,2025-05-09,UserB
L000445,P100045,PA,EPO,CL0863,2,2,2025-02-27,UserA
L000446,P100045,PA,EPO,CL0290,2,5,2025-05-02,UserB
L000447,P100045,PA,EPO,CL0706,2,3,2025-01-01,UserC
L000448,P100045,PA,EPO,CL0879,2,3,2025-08-27,UserA
L000449,P100045,PA,EPO,CL0211,2,5,2025-10-17,System
L000450,P100046,NY,HMO,CL0102,1,5,2025-04-06,UserC
L000451,P100046,NY,HMO,CL0170,1,5,2025-05-06,UserA
L000452,P100046,NY,HMO,CL0117,1,1,2025-04-28,System
L000453,P100046,NY,HMO,CL0207,1,5,2025-02-17,UserC
L000454,P100046,NY,HMO,CL0264,1,1,2025-03-30,UserC
L000456,P100047,MA,HMO,CL0404,3,2,2025-09-29,UserB
L000457,P100047,MA,HMO,CL0033,3,4,2025-07-08,UserA
L000458,P100047,MA,HMO,CL0507,3,2,2025-07-11,System
L000459,P100047,MA,HMO,CL0734,3,5,2025-03-10,UserC
L000460,P100047,MA,HMO,CL0724,3,4,2025-10-05,UserC
L000462,P100047,MA,HMO,CL0913,3,1,2025-09-04,UserB
L000463,P100047,MA,HMO,CL0842,3,5,2025-03-17,UserC
L000464,P100047,MA,HMO,CL0123,3,1,2025-06-03,UserC
L000465,P100047,MA,HMO,CL0247,3,1,2025-05-24,UserB
L000467,P100047,MA,HMO,CL0387,3,1,2025-07-04,System
L000468,P100048,TX,POS,CL0533,3,2,2025-10-12,UserB
L000469,P100048,TX,POS,CL0542,3,5,2025-08-08,UserC
L000471,P100048,TX,POS,CL0612,3,2,2025-02-16,System
L000472,P100048,TX,POS,CL0096,3,5,2025-04-04,UserA
L000473,P100048,TX,POS,CL0308,3,4,2025-08-26,UserA
L000474,P100048,TX,POS,CL0213,3,3,2025-07-23,System
L000475,P100048,TX,POS,CL0332,3,5,2025-08-06,System
L000476,P100048,TX,POS,CL0274,3,4,2025-12-07,System
L000478,P100048,TX,POS,CL0210,3,1,2025-04-10,UserA
L000479,P100048,TX,POS,CL0950,3,4,2025-10-16,System
L000480,P100049,FL,EPO,CL0048,5,1,2025-09-11,UserC
L000481,P100049,FL,EPO,CL0067,5,2,2025-08-10,UserA
L000482,P100049,FL,EPO,CL0912,5,4,2025-12-23,UserB
L000483,P100049,FL,EPO,CL0291,5,4,2025-01-23,UserC
L000484,P100049,FL,EPO,CL0499,5,4,2025-09-07,UserB
L000486,P100049,FL,EPO,CL0993,5,2,2025-09-03,System
L000487,P100050,NJ,EPO,CL0697,3,1,2025-11-21,System
L000488,P100050,NJ,EPO,CL0662,3,4,2025-04-10,UserC
L000489,P100050,NJ,EPO,CL0471,3,1,2025-10-17,System
L000490,P100050,NJ,EPO,CL0581,3,4,2025-06-29,UserA
L000491,P100050,NJ,EPO,CL0926,3,1,2025-08-11,System
L000492,P100050,NJ,EPO,CL0500,3,4,2025-09-07,UserA
L000493,P100050,NJ,EPO,CL0372,3,1,2025-05-27,UserC
L000494,P100050,NJ,EPO,CL0519,3,2,2025-04-06,UserB
L000495,P100050,NJ,EPO,CL0441,3,5,2025-09-14,UserB
L000496,P100050,NJ,EPO,CL0676,3,1,2025-11-21,UserA
L000497,P100050,NJ,EPO,CL0638,3,5,2025-01-04,UserC
L000498,P100050,NJ,EPO,CL0717,3,2,2025-01-16,UserA
L000499,P100050,NJ,EPO,CL0964,3,2,2025-10-07,System
L000500,P100051,CT,PPO,CL0522,2,4,2025-12-02,System
L000501,P100051,CT,PPO,CL0942,2,2,2025-09-04,System
L000503,P100051,CT,PPO,CL0981,2,2,2025-06-09,UserA
L000504,P100051,CT,PPO,CL0412,2,4,2025-12-06,UserC
L000505,P100051,CT,PPO,CL0680,2,1,2025-06-01,UserA
L000506,P100051,CT,PPO,CL0674,2,5,2025-06-27,UserA
L000507,P100051,CT,PPO,CL0514,2,1,2025-06-12,UserA
L000508,P100051,CT,PPO,CL0774,2,1,2025-02-02,System
L000510,P100051,CT,PPO,CL0890,2,3,2025-04-11,UserA
L000511,P100052,MA,POS,CL0786,3,3,2025-09-25,System
L000512,P100052,MA,POS,CL0457,3,1,2025-11-19,UserB
L000513,P100052,MA,POS,CL0274,3,3,2025-03-06,System
L000514,P100052,MA,POS,CL0943,3,4,2025-06-17,UserB
L000515,P100052,MA,POS,CL0310,3,3,2025-11-26,UserB
L000516,P100052,MA,POS,CL0725,3,4,2025-02-12,UserA
L000517,P100052,MA,POS,CL0225,3,4,2025-02-13,UserA
L000518,P100052,MA,POS,CL0209,3,3,2025-10-12,System
L000519,P100052,MA,POS,CL0612,3,5,2025-01-12,UserC
L000520,P100052,MA,POS,CL0684,3,5,2025-04-05,UserA
L000521,P100052,MA,POS,CL0475,3,5,2025-10-29,UserB
L000522,P100052,MA,POS,CL0660,3,2,2025-09-10,UserB
L000523,P100053,NY,PPO,CL0654,4,3,2025-08-30,System
L000524,P100053,NY,PPO,CL0930,4,5,2025-02-04,UserB
L000525,P100053,NY,PPO,CL0647,4,1,2025-08-03,UserA
L000526,P100053,NY,PPO,CL0223,4,4,2025-12-03,System
L000527,P100053,NY,PPO,CL0891,4,3,2025-03-31,System
L000528,P100053,NY,PPO,CL0067,4,5,2025-09-21,UserC
L000529,P100053,NY,PPO,CL0987,4,4,2025-04-03,System
L000530,P100053,NY,PPO,CL0437,4,2,2025-03-31,UserC
L000531,P100053,NY,PPO,CL0641,4,4,2025-04-25,UserA
L000532,P100054,FL,POS,CL0355,2,5,2025-04-15,UserB
L000533,P100054,FL,POS,CL0762,2,3,2025-07-15,UserA
L000534,P100054,FL,POS,CL0372,2,2,2025-11-10,System
L000535,P100054,FL,POS,CL0285,2,1,2025-04-24,UserC
L000536,P100054,FL,POS,CL0390,2,4,2025-03-16,UserB
L000537,P100054,FL,POS,CL0698,2,1,2025-08-05,System
L000538,P100054,FL,POS,CL0929,2,4,2025-10-04,UserA
L000539,P100054,FL,POS,CL0319,2,2,2025-09-06,System
L000540,P100054,FL,POS,CL0118,2,3,2025-06-13,UserC
L000541,P100055,MA,POS,CL0786,1,3,2025-12-23,UserA
L000542,P100055,MA,POS,CL0457,1,1,2025-07-11,System
L000543,P100055,MA,POS,CL0274,1,4,2025-08-15,UserC
L000545,P100055,MA,POS,CL0310,1,3,2025-04-09,UserC
L000546,P100055,MA,POS,CL0725,1,4,2025-02-05,System
L000547,P100055,MA,POS,CL0225,1,4,2025-04-06,UserA
L000548,P100055,MA,POS,CL0209,1,3,2025-06-01,UserA
L000549,P100055,MA,POS,CL0612,1,5,2025-05-31,UserA
L000550,P100055,MA,POS,CL0684,1,5,2025-07-09,UserA
L000551,P100055,MA,POS,CL0475,1,5,2025-08-12,UserA
L000552,P100055,MA,POS,CL0660,1,2,2025-02-06,UserB
L000553,P100056,NY,HMO,CL0102,1,5,2025-09-25,System
L000554,P100056,NY,HMO,CL0170,1,5,2025-07-02,UserA
L000555,P100056,NY,HMO,CL0117,1,1,2025-01-13,UserB
L000556,P100056,NY,HMO,CL0207,1,3,2025-10-06,UserB
L000557,P100056,NY,HMO,CL0264,1,1,2025-08-05,System
L000558,P100057,CA,HMO,CL0349,5,2,2025-12-21,UserC
L000559,P100057,CA,HMO,CL0489,5,2,2025-12-27,System
L000560,P100057,CA,HMO,CL0283,5,1,2025-10-13,System
L000561,P100057,CA,HMO,CL0797,5,1,2025-09-30,UserC
L000562,P100057,CA,HMO,CL0051,5,5,2025-03-03,UserC
L000563,P100057,CA,HMO,CL0407,5,4,2025-03-25,UserA
L000564,P100057,CA,HMO,CL0386,5,5,2025-08-05,UserC
L000566,P100057,CA,HMO,CL0926,5,4,2025-07-06,System
L000567,P100057,CA,HMO,CL0290,5,4,2025-01-19,System
L000568,P100057,CA,HMO,CL0497,5,2,2025-06-26,System
L000569,P100058,CA,PPO,CL0774,5,2,2025-04-10,UserC
L000570,P100058,CA,PPO,CL0671,5,3,2025-08-21,UserB
L000571,P100058,CA,PPO,CL0036,5,5,2025-03-17,UserA
L000572,P100058,CA,PPO,CL0869,5,1,2025-09-22,System
L000573,P100058,CA,PPO,CL0422,5,2,2025-10-11,UserB
L000574,P100059,OH,POS,CL0509,4,1,2025-07-25,UserA
L000575,P100059,OH,POS,CL0122,4,2,2025-08-11,System
L000576,P100059,OH,POS,CL0569,4,2,2025-02-21,UserB
L000577,P100059,OH,POS,CL0366,4,3,2025-12-05,UserA
L000578,P100059,OH,POS,CL0013,4,1,2025-05-24,System
L000579,P100059,OH,POS,CL0391,4,3,2025-03-10,System
L000580,P100060,MA,EPO,CL0661,1,1,2025-04-09,UserB
L000581,P100060,MA,EPO,CL0129,1,5,2025-01-25,UserC
L000582,P100060,MA,EPO,CL0541,1,2,2025-02-22,UserC
L000583,P100060,MA,EPO,CL0755,1,2,2025-05-31,System
L000584,P100060,MA,EPO,CL0521,1,3,2025-05-24,UserB
L000585,P100060,MA,EPO,CL0983,1,2,2025-02-26,UserC
L000586,P100061,CA,HMO,CL0349,1,2,2025-02-08,UserC
L000587,P100061,CA,HMO,CL0489,1,2,2025-04-19,UserC
L000588,P100061,CA,HMO,CL0283,1,1,2025-06-30,UserB
L000589,P100061,CA,HMO,CL0797,1,1,2025-02-11,UserB
L000590,P100061,CA,HMO,CL0051,1,5,2025-07-05,UserA
L000591,P100061,CA,HMO,CL0407,1,4,2025-08-11,UserC
L000592,P100061,CA,HMO,CL0386,1,5,2025-05-02,UserB
L000593,P100061,CA,HMO,CL0437,1,2,2025-05-13,UserA
L000594,P100061,CA,HMO,CL0926,1,2,2025-06-12,System
L000595,P100061,CA,HMO,CL0290,1,4,2025-08-03,UserA
L000596,P100061,CA,HMO,CL0497,1,2,2025-08-09,UserC
L000597,P100062,NY,EPO,CL0077,1,4,2025-08-23,UserB
L000598,P100062,NY,EPO,CL0852,1,1,2025-11-27,UserC
L000599,P100062,NY,EPO,CL0877,1,5,2025-05-26,UserC
L000600,P100062,NY,EPO,CL0311,1,3,2025-08-27,System
L000601,P100062,NY,EPO,CL0729,1,4,2025-03-17,UserB
L000602,P100062,NY,EPO,CL0755,1,5,2025-01-09,UserB
L000603,P100062,NY,EPO,CL0687,1,3,2025-03-15,System
L000604,P100062,NY,EPO,CL0710,1,2,2025-09-10,UserB
L000605,P100062,NY,EPO,CL0464,1,4,2025-08-18,UserA
L000606,P100062,NY,EPO,CL0133,1,2,2025-01-07,UserC
L000607,P100063,OH,PPO,CL0907,1,1,2025-06-23,System
L000608,P100063,OH,PPO,CL0603,1,4,2025-05-21,System
L000609,P100063,OH,PPO,CL0396,1,1,2025-06-17,UserC
L000610,P100063,OH,PPO,CL0905,1,1,2025-06-19,System
L000611,P100063,OH,PPO,CL0282,1,2,2025-10-10,UserB
L000612,P100063,OH,PPO,CL0924,1,5,2025-05-02,UserB
L000613,P100063,OH,PPO,CL0726,1,5,2025-07-13,UserC
L000614,P100064,NY,HMO,CL0102,3,5,2025-01-05,System
L000615,P100064,NY,HMO,CL0170,3,5,2025-01-29,UserA
L000616,P100064,NY,HMO,CL0117,3,1,2025-06-14,UserC
L000617,P100064,NY,HMO,CL0207,3,5,2025-12-05,UserB
L000618,P100064,NY,HMO,CL0264,3,1,2025-05-16,UserB
L000619,P100065,OH,HMO,CL0659,2,3,2025-12-31,UserB
L000620,P100065,OH,HMO,CL0382,2,3,2025-11-17,UserA
L000621,P100065,OH,HMO,CL0663,2,4,2025-12-08,UserB
L000622,P100065,OH,HMO,CL0872,2,3,2025-05-25,UserC
L000623,P100065,OH,HMO,CL0354,2,3,2025-11-23,UserC
L000624,P100065,OH,HMO,CL0449,2,5,2025-08-05,UserC
L000625,P100065,OH,HMO,CL0536,2,2,2025-10-28,UserB
L000626,P100065,OH,HMO,CL0954,2,2,2025-05-12,UserA
L000627,P100065,OH,HMO,CL0234,2,3,2025-10-19,UserA
L000628,P100066,MA,POS,CL0786,2,3,2025-03-11,UserB
L000630,P100066,MA,POS,CL0274,2,3,2025-10-02,System
L000631,P100066,MA,POS,CL0943,2,4,2025-12-30,UserC
L000632,P100066,MA,POS,CL0310,2,3,2025-07-01,UserA
L000633,P100066,MA,POS,CL0725,2,4,2025-06-16,UserB
L000634,P100066,MA,POS,CL0225,2,4,2025-04-01,UserA
L000635,P100066,MA,POS,CL0209,2,3,2025-07-21,UserA
L000636,P100066,MA,POS,CL0612,2,5,2025-12-12,System
L000637,P100066,MA,POS,CL0684,2,5,2025-01-19,UserA
L000638,P100066,MA,POS,CL0475,2,5,2025-02-08,UserA
L000639,P100066,MA,POS,CL0660,2,2,2025-05-06,UserB
L000640,P100067,FL,PPO,CL0673,4,2,2025-06-22,UserB
L000641,P100067,FL,PPO,CL0977,4,3,2025-05-21,UserA
L000642,P100067,FL,PPO,CL0373,4,1,2025-08-30,UserA
L000643,P100067,FL,PPO,CL0050,4,2,2025-08-08,UserB
L000644,P100067,FL,PPO,CL0048,4,4,2025-05-06,System
L000646,P100067,FL,PPO,CL0904,4,4,2025-05-28,UserB
L000647,P100067,FL,PPO,CL0796,4,4,2025-11-13,UserB
L000648,P100067,FL,PPO,CL0598,4,5,2025-12-27,UserB
L000649,P100067,FL,PPO,CL0433,4,2,2025-01-01,UserB
L000650,P100067,FL,PPO,CL0912,4,5,2025-12-14,System
L000651,P100067,FL,PPO,CL0273,4,4,2025-07-09,UserC
L000652,P100068,TX,POS,CL0533,3,2,2025-07-10,UserB
L000653,P100068,TX,POS,CL0542,3,5,2025-11-08,UserB
L000654,P100068,TX,POS,CL0202,3,2,2025-04-27,System
L000655,P100068,TX,POS,CL0612,3,2,2025-05-14,UserC
L000656,P100068,TX,POS,CL0096,3,5,2025-02-27,UserA
L000657,P100068,TX,POS,CL0308,3,4,2025-02-13,System
L000658,P100068,TX,POS,CL0213,3,3,2025-06-22,UserB
L000659,P100068,TX,POS,CL0332,3,5,2025-06-09,UserA
L000661,P100068,TX,POS,CL0623,3,2,2025-11-13,UserA
L000662,P100068,TX,POS,CL0210,3,1,2025-10-30,System
L000663,P100068,TX,POS,CL0950,3,3,2025-05-29,System
L000664,P100069,IL,HMO,CL0828,1,4,2025-03-21,UserA
L000666,P100069,IL,HMO,CL0276,1,5,2025-07-22,UserA
L000667,P100069,IL,HMO,CL0378,1,4,2025-09-09,UserA
L000668,P100069,IL,HMO,CL0329,1,5,2025-08-17,UserC
L000669,P100069,IL,HMO,CL0681,1,5,2025-06-13,UserA
L000670,P100069,IL,HMO,CL0476,1,2,2025-08-15,UserC
L000671,P100069,IL,HMO,CL0155,1,4,2025-05-27,UserC
L000672,P100069,IL,HMO,CL0696,1,4,2025-01-20,UserC
L000675,P100069,IL,HMO,CL0249,1,3,2025-11-01,UserB
L000676,P100070,FL,PPO,CL0673,1,2,2025-01-14,System
L000677,P100070,FL,PPO,CL0977,1,3,2025-05-23,UserB
L000678,P100070,FL,PPO,CL0373,1,1,2025-01-01,UserC
L000679,P100070,FL,PPO,CL0050,1,2,2025-02-23,UserB
L000680,P100070,FL,PPO,CL0048,1,4,2025-09-16,System
L000681,P100070,FL,PPO,CL0990,1,2,2025-05-24,UserB
L000682,P100070,FL,PPO,CL0904,1,4,2025-01-12,UserA
L000683,P100070,FL,PPO,CL0796,1,4,2025-11-26,UserA
L000684,P100070,FL,PPO,CL0598,1,5,2025-08-12,UserC
L000685,P100070,FL,PPO,CL0433,1,2,2025-09-29,UserB
L000686,P100070,FL,PPO,CL0912,1,3,2025-12-24,UserB
L000687,P100070,FL,PPO,CL0273,1,4,2025-06-05,System
L000688,P100071,PA,HMO,CL0455,5,5,2025-01-08,System
L000689,P100071,PA,HMO,CL0371,5,2,2025-05-02,UserB
L000690,P100071,PA,HMO,CL0046,5,4,2025-12-14,System
L000691,P100071,PA,HMO,CL0251,5,2,2025-06-13,UserA
L000692,P100071,PA,HMO,CL0770,5,3,2025-03-31,UserA
L000693,P100071,PA,HMO,CL0140,5,3,2025-05-16,UserC
L000694,P100071,PA,HMO,CL0634,5,5,2025-07-05,UserA
L000695,P100071,PA,HMO,CL0699,5,3,2025-11-12,System
L000696,P100071,PA,HMO,CL0966,5,5,2025-06-27,System
L000697,P100071,PA,HMO,CL0416,5,4,2025-01-28,System
L000698,P100071,PA,HMO,CL0922,5,5,2025-08-08,System
L000699,P100072,NY,PPO,CL0654,5,3,2025-12-23,UserB
L000700,P100072,NY,PPO,CL0930,5,5,2025-02-10,UserB
L000701,P100072,NY,PPO,CL0647,5,1,2025-08-16,UserB
L000702,P100072,NY,PPO,CL0223,5,4,2025-07-11,UserB
L000703,P100072,NY,PPO,CL0891,5,3,2025-05-25,UserA
L000704,P100072,NY,PPO,CL0067,5,5,2025-07-20,System
L000705,P100072,NY,PPO,CL0987,5,4,2025-07-31,UserA
L000706,P100072,NY,PPO,CL0437,5,2,2025-08-08,System
L000707,P100072,NY,PPO,CL0641,5,4,2025-08-28,UserB
L000708,P100073,PA,HMO,CL0455,4,5,2025-02-15,UserA
L000710,P100073,PA,HMO,CL0046,4,4,2025-09-10,UserB
L000711,P100073,PA,HMO,CL0251,4,2,2025-03-23,UserC
L000712,P100073,PA,HMO,CL0770,4,3,2025-09-13,System
L000713,P100073,PA,HMO,CL0140,4,3,2025-07-16,UserC
L000714,P100073,PA,HMO,CL0634,4,5,2025-10-30,System
L000715,P100073,PA,HMO,CL0699,4,3,2025-01-10,UserB
L000716,P100073,PA,HMO,CL0966,4,5,2025-11-08,UserA
L000717,P100073,PA,HMO,CL0416,4,4,2025-10-13,System
L000718,P100073,PA,HMO,CL0922,4,5,2025-08-30,UserC
L000719,P100074,FL,EPO,CL0048,1,1,2025-09-08,UserB
L000720,P100074,FL,EPO,CL0067,1,2,2025-12-31,System
L000721,P100074,FL,EPO,CL0912,1,4,2025-01-05,UserC
L000722,P100074,FL,EPO,CL0291,1,4,2025-04-29,System
L000723,P100074,FL,EPO,CL0499,1,4,2025-10-16,UserC
L000724,P100074,FL,EPO,CL0856,1,3,2025-03-06,System
L000725,P100074,FL,EPO,CL0993,1,2,2025-05-26,UserA
L000727,P100075,OH,EPO,CL0049,4,2,2025-08-27,UserA
L000728,P100075,OH,EPO,CL0354,4,4,2025-06-26,UserA
L000729,P100075,OH,EPO,CL0026,4,3,2025-09-24,UserB
L000730,P100075,OH,EPO,CL0435,4,5,2025-12-07,UserA
L000731,P100075,OH,EPO,CL0837,4,3,2025-10-09,System
L000732,P100075,OH,EPO,CL0182,4,4,2025-03-04,UserB
L000733,P100075,OH,EPO,CL0332,4,4,2025-08-05,System
L000734,P100075,OH,EPO,CL0473,4,5,2025-12-08,UserC
L000735,P100075,OH,EPO,CL0898,4,5,2025-11-11,UserA
L000736,P100075,OH,EPO,CL0050,4,4,2025-10-10,System
L000737,P100075,OH,EPO,CL0692,4,1,2025-06-26,System
L000738,P100075,OH,EPO,CL0841,4,3,2025-04-08,System
L000739,P100076,IL,POS,CL0276,3,4,2025-04-15,UserC
L000740,P100076,IL,POS,CL0064,3,1,2025-04-09,UserC
L000741,P100076,IL,POS,CL0963,3,2,2025-11-07,UserC
L000742,P100076,IL,POS,CL0914,3,5,2025-01-06,System
L000743,P100076,IL,POS,CL0076,3,4,2025-07-16,UserC
L000744,P100076,IL,POS,CL0214,3,2,2025-12-17,UserA
L000745,P100076,IL,POS,CL0844,3,4,2025-05-13,UserC
L000746,P100076,IL,POS,CL0593,3,2,2025-12-24,UserC
L000747,P100076,IL,POS,CL0788,3,4,2025-09-16,System
L000748,P100076,IL,POS,CL0975,3,1,2025-01-23,System
L000749,P100076,IL,POS,CL0010,3,3,2025-02-22,System
L000750,P100076,IL,POS,CL0393,3,1,2025-06-14,System
L000751,P100076,IL,POS,CL0631,3,5,2025-07-21,UserA
L000752,P100076,IL,POS,CL0034,3,4,2025-03-24,System
L000753,P100077,IL,EPO,CL0283,2,2,2025-05-25,UserB
L000754,P100077,IL,EPO,CL0714,2,1,2025-03-26,UserB
L000755,P100077,IL,EPO,CL0908,2,4,2025-03-19,System
L000756,P100077,IL,EPO,CL0770,2,3,2025-01-01,System
L000757,P100077,IL,EPO,CL0164,2,1,2025-02-20,UserA
L000758,P100077,IL,EPO,CL0159,2,2,2025-06-22,UserB
L000759,P100077,IL,EPO,CL0107,2,4,2025-07-24,UserC
L000760,P100077,IL,EPO,CL0325,2,1,2025-09-17,UserA
L000761,P100077,IL,EPO,CL0658,2,3,2025-10-15,UserC
L000762,P100077,IL,EPO,CL0767,2,2,2025-02-03,System
L000763,P100077,IL,EPO,CL0683,2,3,2025-12-14,UserB
L000764,P100077,IL,EPO,CL0531,2,3,2025-04-05,UserC
L000765,P100077,IL,EPO,CL0946,2,1,2025-03-13,UserB
L000766,P100077,IL,EPO,CL0557,2,5,2025-02-08,UserC
L000767,P100078,CT,HMO,CL0464,1,4,2025-06-03,UserA
L000768,P100078,CT,HMO,CL0758,1,3,2025-09-07,System
L000769,P100078,CT,HMO,CL0043,1,5,2025-06-11,UserB
L000770,P100078,CT,HMO,CL0902,1,4,2025-04-28,UserA
L000771,P100078,CT,HMO,CL0331,1,2,2025-09-16,UserB
L000772,P100078,CT,HMO,CL0528,1,2,2025-11-02,UserC
L000773,P100078,CT,HMO,CL0508,1,1,2025-09-25,UserC
L000774,P100078,CT,HMO,CL0618,1,5,2025-02-23,System
L000775,P100078,CT,HMO,CL0709,1,4,2025-08-24,UserC
L000776,P100078,CT,HMO,CL0881,1,2,2025-08-10,System
L000777,P100078,CT,HMO,CL0248,1,5,2025-09-08,System
L000778,P100078,CT,HMO,CL0631,1,1,2025-11-09,UserA
L000779,P100079,IL,HMO,CL0828,3,4,2025-04-22,System
L000780,P100079,IL,HMO,CL0701,3,3,2025-09-12,UserA
L000782,P100079,IL,HMO,CL0378,3,4,2025-07-26,UserC
L000783,P100079,IL,HMO,CL0329,3,5,2025-08-17,UserC
L000784,P100079,IL,HMO,CL0681,3,5,2025-12-07,UserC
L000785,P100079,IL,HMO,CL0476,3,2,2025-03-07,System
L000786,P100079,IL,HMO,CL0155,3,4,2025-03-16,UserA
L000787,P100079,IL,HMO,CL0696,3,4,2025-04-13,UserA
L000788,P100079,IL,HMO,CL0347,3,1,2025-07-11,UserA
L000789,P100079,IL,HMO,CL0157,3,5,2025-09-09,System
L000790,P100079,IL,HMO,CL0249,3,3,2025-08-14,UserC
L000791,P100080,TX,EPO,CL0837,1,3,2025-10-21,UserC
L000792,P100080,TX,EPO,CL0842,1,4,2025-11-02,UserA
L000793,P100080,TX,EPO,CL0898,1,5,2025-04-08,System
L000794,P100080,TX,EPO,CL0311,1,4,2025-12-04,UserC
L000795,P100080,TX,EPO,CL0743,1,4,2025-10-13,System
L000796,P100080,TX,EPO,CL0490,1,5,2025-12-01,UserB
L000797,P100080,TX,EPO,CL0909,1,2,2025-12-13,UserB
L000798,P100080,TX,EPO,CL0206,1,5,2025-11-04,System
L000799,P100080,TX,EPO,CL0636,1,4,2025-09-06,UserB
L000800,P100080,TX,EPO,CL0307,1,1,2025-06-15,UserC
L000801,P100080,TX,EPO,CL0950,1,5,2025-12-01,UserA
L000802,P100081,IL,POS,CL0276,5,4,2025-01-30,System
L000803,P100081,IL,POS,CL0064,5,1,2025-09-04,UserB
L000804,P100081,IL,POS,CL0963,5,2,2025-04-16,UserA
L000805,P100081,IL,POS,CL0914,5,5,2025-02-20,UserC
L000806,P100081,IL,POS,CL0076,5,4,2025-03-22,UserC
L000807,P100081,IL,POS,CL0214,5,2,2025-05-13,System
L000808,P100081,IL,POS,CL0844,5,4,2025-10-12,UserA
L000809,P100081,IL,POS,CL0593,5,2,2025-05-18,UserC
L000810,P100081,IL,POS,CL0788,5,4,2025-07-03,System
L000811,P100081,IL,POS,CL0975,5,1,2025-11-26,UserB
L000812,P100081,IL,POS,CL0010,5,3,2025-09-30,UserA
L000813,P100081,IL,POS,CL0393,5,1,2025-12-06,UserC
L000814,P100081,IL,POS,CL0631,5,5,2025-03-10,UserB
L000815,P100081,IL,POS,CL0034,5,4,2025-02-03,UserA
L000816,P100082,FL,EPO,CL0048,4,1,2025-09-19,UserA
L000817,P100082,FL,EPO,CL0067,4,2,2025-02-22,UserA
L000818,P100082,FL,EPO,CL0912,4,4,2025-07-24,UserC
L000819,P100082,FL,EPO,CL0291,4,4,2025-05-06,UserA
L000820,P100082,FL,EPO,CL0499,4,4,2025-08-23,UserB
L000821,P100082,FL,EPO,CL0856,4,3,2025-02-12,UserC
L000823,P100083,CT,PPO,CL0522,5,4,2025-04-21,UserB
L000824,P100083,CT,PPO,CL0942,5,2,2025-09-06,UserC
L000825,P100083,CT,PPO,CL0742,5,5,2025-05-31,UserA
L000826,P100083,CT,PPO,CL0981,5,2,2025-07-02,System
L000827,P100083,CT,PPO,CL0412,5,4,2025-12-02,System
L000828,P100083,CT,PPO,CL0680,5,1,2025-04-05,UserA
L000829,P100083,CT,PPO,CL0674,5,5,2025-01-08,System
L000830,P100083,CT,PPO,CL0514,5,1,2025-12-26,UserC
L000831,P100083,CT,PPO,CL0774,5,1,2025-07-03,UserA
L000832,P100083,CT,PPO,CL0137,5,1,2025-10-08,UserB
L000833,P100083,CT,PPO,CL0890,5,3,2025-07-14,System
L000835,P100084,FL,PPO,CL0977,2,3,2025-07-14,UserC
L000836,P100084,FL,PPO,CL0373,2,1,2025-06-04,UserA
L000837,P100084,FL,PPO,CL0050,2,2,2025-04-03,UserB
L000838,P100084,FL,PPO,CL0048,2,4,2025-06-09,UserB
L000839,P100084,FL,PPO,CL0990,2,2,2025-03-02,UserA
L000840,P100084,FL,PPO,CL0904,2,4,2025-05-02,UserA
L000841,P100084,FL,PPO,CL0796,2,4,2025-02-20,UserA
L000842,P100084,FL,PPO,CL0598,2,5,2025-10-04,UserA
L000843,P100084,FL,PPO,CL0433,2,2,2025-01-05,UserC
L000844,P100084,FL,PPO,CL0912,2,3,2025-04-02,UserA
L000845,P100084,FL,PPO,CL0273,2,4,2025-06-19,UserC
