Policy_ID,State,Product,Policy_Version,Policy_Effective_Date,Requirement_Effective_Date,Clause_ID,Required_Clause_Version,Requirement_ID
P100037,TX,HMO,4,2025-07-03,2025-01-01,CL0317,2,RR00253
P100037,TX,HMO,4,2025-07-03,2025-01-01,CL0333,1,RR00254
P100038,NY,POS,3,2025-11-07,2025-01-01,CL0331,4,RR00070
P100038,NY,POS,3,2025-11-07,2025-01-01,CL0317,2,RR00071
P100038,NY,POS,3,2025-11-07,2025-01-01,CL0023,2,RR00072
P100038,NY,POS,3,2025-11-07,2025-01-01,CL0257,1,RR00073
P100038,NY,POS,3,2025-11-07,2025-01-01,CL0747,5,RR00074
P100038,NY,POS,3,2025-11-07,2025-01-01,CL0240,1,RR00075
P100038,NY,POS,3,2025-11-07,2025-01-01,CL0909,2,RR00076
P100038,NY,POS,3,2025-11-07,2025-01-01,CL0872,2,RR00077
P100038,NY,POS,3,2025-11-07,2025-01-01,CL0802,5,RR00078
P100038,NY,POS,3,2025-11-07,2025-01-01,CL0750,4,RR00079
P100038,NY,POS,3,2025-11-07,2025-01-01,CL0937,4,RR00080
P100038,NY,POS,3,2025-11-07,2025-01-01,CL0163,5,RR00081
P100038,NY,POS,3,2025-11-07,2025-01-01,CL0982,5,RR00082
P100039,MA,POS,5,2026-06-22,2025-01-01,CL0786,3,RR00150
P100039,MA,POS,5,2026-06-22,2025-01-01,CL0457,1,RR00151
P100039,MA,POS,5,2026-06-22,2025-01-01,CL0274,3,RR00152
P100039,MA,POS,5,2026-06-22,2025-01-01,CL0943,4,RR00153
P100039,MA,POS,5,2026-06-22,2025-01-01,CL0310,3,RR00154
P100039,MA,POS,5,2026-06-22,2025-01-01,CL0725,4,RR00155
P100039,MA,POS,5,2026-06-22,2025-01-01,CL0225,4,RR00156
P100039,MA,POS,5,2026-06-22,2025-01-01,CL0209,3,RR00157
P100039,MA,POS,5,2026-06-22,2025-01-01,CL0612,5,RR00158
P100039,MA,POS,5,2026-06-22,2025-01-01,CL0684,5,RR00159
P100039,MA,POS,5,2026-06-22,2025-01-01,CL0475,5,RR00160
P100039,MA,POS,5,2026-06-22,2025-01-01,CL0660,2,RR00161
P100040,IL,EPO,5,2025-06-26,2025-01-01,CL0283,2,RR00343
P100040,IL,EPO,5,2025-06-26,2025-01-01,CL0714,1,RR00344
P100040,IL,EPO,5,2025-06-26,2025-01-01,CL0908,4,RR00345
P100040,IL,EPO,5,2025-06-26,2025-01-01,CL0770,3,RR00346
P100040,IL,EPO,5,2025-06-26,2025-01-01,CL0164,1,RR00347
P100040,IL,EPO,5,2025-06-26,2025-01-01,CL0159,2,RR00348
P100040,IL,EPO,5,2025-06-26,2025-01-01,CL0107,4,RR00349
P100040,IL,EPO,5,2025-06-26,2025-01-01,CL0325,1,RR00350
P100040,IL,EPO,5,2025-06-26,2025-01-01,CL0658,3,RR00351
P100040,IL,EPO,5,2025-06-26,2025-01-01,CL0767,2,RR00352
P100040,IL,EPO,5,2025-06-26,2025-01-01,CL0683,3,RR00353
P100040,IL,EPO,5,2025-06-26,2025-01-01,CL0531,3,RR00354
P100040,IL,EPO,5,2025-06-26,2025-01-01,CL0946,2,RR00355
P100040,IL,EPO,5,2025-06-26,2025-01-01,CL0557,5,RR00356
P100041,NY,POS,2,2026-07-29,2025-01-01,CL0331,4,RR00070
P100041,NY,POS,2,2026-07-29,2025-01-01,CL0317,2,RR00071
P100041,NY,POS,2,2026-07-29,2025-01-01,CL0023,2,RR00072
P100041,NY,POS,2,2026-07-29,2025-01-01,CL0257,1,RR00073
P100041,NY,POS,2,2026-07-29,2025-01-01,CL0747,5,RR00074
P100041,NY,POS,2,2026-07-29,2025-01-01,CL0240,1,RR00075
P100041,NY,POS,2,2026-07-29,2025-01-01,CL0909,2,RR00076
P100041,NY,POS,2,2026-07-29,2025-01-01,CL0872,2,RR00077
P100041,NY,POS,2,2026-07-29,2025-01-01,CL0802,5,RR00078
P100041,NY,POS,2,2026-07-29,2025-01-01,CL0750,4,RR00079
P100041,NY,POS,2,2026-07-29,2025-01-01,CL0937,4,RR00080
P100041,NY,POS,2,2026-07-29,2025-01-01,CL0163,5,RR00081
P100041,NY,POS,2,2026-07-29,2025-01-01,CL0982,5,RR00082
P100042,OH,PPO,1,2026-03-05,2025-01-01,CL0907,1,RR00371
P100042,OH,PPO,1,2026-03-05,2025-01-01,CL0603,4,RR00372
P100042,OH,PPO,1,2026-03-05,2025-01-01,CL0396,1,RR00373
P100042,OH,PPO,1,2026-03-05,2025-01-01,CL0905,1,RR00374
P100042,OH,PPO,1,2026-03-05,2025-01-01,CL0282,2,RR00375
P100042,OH,PPO,1,2026-03-05,2025-01-01,CL0924,5,RR00376
P100042,OH,PPO,1,2026-03-05,2025-01-01,CL0726,5,RR00377
P100043,IL,EPO,3,2025-03-14,2025-01-01,CL0283,2,RR00343
P100043,IL,EPO,3,2025-03-14,2025-01-01,CL0714,1,RR00344
P100043,IL,EPO,3,2025-03-14,2025-01-01,CL0908,4,RR00345
P100043,IL,EPO,3,2025-03-14,2025-01-01,CL0770,3,RR00346
P100043,IL,EPO,3,2025-03-14,2025-01-01,CL0164,1,RR00347
P100043,IL,EPO,3,2025-03-14,2025-01-01,CL0159,2,RR00348
P100043,IL,EPO,3,2025-03-14,2025-01-01,CL0107,4,RR00349
P100043,IL,EPO,3,2025-03-14,2025-01-01,CL0325,1,RR00350
P100043,IL,EPO,3,2025-03-14,2025-01-01,CL0658,3,RR00351
P100043,IL,EPO,3,2025-03-14,2025-01-01,CL0767,2,RR00352
P100043,IL,EPO,3,2025-03-14,2025-01-01,CL0683,3,RR00353
P100043,IL,EPO,3,2025-03-14,2025-01-01,CL0531,3,RR00354
P100043,IL,EPO,3,2025-03-14,2025-01-01,CL0946,2,RR00355
P100043,IL,EPO,3,2025-03-14,2025-01-01,CL0557,5,RR00356
P100044,OH,EPO,5,2025-06-16,2025-01-01,CL0563,1,RR00387
P100044,OH,EPO,5,2025-06-16,2025-01-01,CL0049,2,RR00388
P100044,OH,EPO,5,2025-06-16,2025-01-01,CL0354,4,RR00389
P100044,OH,EPO,5,2025-06-16,2025-01-01,CL0026,3,RR00390
P100044,OH,EPO,5,2025-06-16,2025-01-01,CL0435,5,RR00391
P100044,OH,EPO,5,2025-06-16,2025-01-01,CL0837,3,RR00392
P100044,OH,EPO,5,2025-06-16,2025-01-01,CL0182,4,RR00393
P100044,OH,EPO,5,2025-06-16,2025-01-01,CL0332,4,RR00394
P100044,OH,EPO,5,2025-06-16,2025-01-01,CL0473,5,RR00395
P100044,OH,EPO,5,2025-06-16,2025-01-01,CL0898,5,RR00396
P100044,OH,EPO,5,2025-06-16,2025-01-01,CL0050,2,RR00397
P100044,OH,EPO,5,2025-06-16,2025-01-01,CL0692,1,RR00398
P100044,OH,EPO,5,2025-06-16,2025-01-01,CL0841,3,RR00399
P100045,PA,EPO,2,2025-08-13,2025-01-01,CL0863,2,RR00184
P100045,PA,EPO,2,2025-08-13,2025-01-01,CL0290,5,RR00185
P100045,PA,EPO,2,2025-08-13,2025-01-01,CL0706,3,RR00186
P100045,PA,EPO,2,2025-08-13,2025-01-01,CL0879,3,RR00187
P100045,PA,EPO,2,2025-08-13,2025-01-01,CL0211,5,RR00188
P100046,NY,HMO,1,2026-07-31,2025-01-01,CL0102,5,RR00055
P100046,NY,HMO,1,2026-07-31,2025-01-01,CL0170,5,RR00056
P100046,NY,HMO,1,2026-07-31,2025-01-01,CL0117,1,RR00057
P100046,NY,HMO,1,2026-07-31,2025-01-01,CL0207,5,RR00058
P100046,NY,HMO,1,2026-07-31,2025-01-01,CL0264,1,RR00059
P100047,MA,HMO,3,2026-08-04,2025-01-01,CL0803,3,RR00131
P100047,MA,HMO,3,2026-08-04,2025-01-01,CL0404,2,RR00132
P100047,MA,HMO,3,2026-08-04,2025-01-01,CL0033,4,RR00133
P100047,MA,HMO,3,2026-08-04,2025-01-01,CL0507,2,RR00134
P100047,MA,HMO,3,2026-08-04,2025-01-01,CL0734,5,RR00135
P100047,MA,HMO,3,2026-08-04,2025-01-01,CL0724,4,RR00136
P100047,MA,HMO,3,2026-08-04,2025-01-01,CL0483,4,RR00137
P100047,MA,HMO,3,2026-08-04,2025-01-01,CL0913,1,RR00138
P100047,MA,HMO,3,2026-08-04,2025-01-01,CL0842,5,RR00139
P100047,MA,HMO,3,2026-08-04,2025-01-01,CL0123,1,RR00140
P100047,MA,HMO,3,2026-08-04,2025-01-01,CL0247,1,RR00141
P100047,MA,HMO,3,2026-08-04,2025-01-01,CL0092,3,RR00142
P100047,MA,HMO,3,2026-08-04,2025-01-01,CL0387,1,RR00143
P100048,TX,POS,3,2025-01-09,2025-01-01,CL0533,2,RR00266
P100048,TX,POS,3,2025-01-09,2025-01-01,CL0542,5,RR00267
P100048,TX,POS,3,2025-01-09,2025-01-01,CL0202,2,RR00268
P100048,TX,POS,3,2025-01-09,2025-01-01,CL0612,2,RR00269
P100048,TX,POS,3,2025-01-09,2025-01-01,CL0096,5,RR00270
P100048,TX,POS,3,2025-01-09,2025-01-01,CL0308,4,RR00271
P100048,TX,POS,3,2025-01-09,2025-01-01,CL0213,3,RR00272
P100048,TX,POS,3,2025-01-09,2025-01-01,CL0332,5,RR00273
P100048,TX,POS,3,2025-01-09,2025-01-01,CL0274,4,RR00274
P100048,TX,POS,3,2025-01-09,2025-01-01,CL0623,2,RR00275
P100048,TX,POS,3,2025-01-09,2025-01-01,CL0210,1,RR00276
P100048,TX,POS,3,2025-01-09,2025-01-01,CL0950,3,RR00277
P100049,FL,EPO,5,2025-08-24,2025-01-01,CL0048,1,RR00301
P100049,FL,EPO,5,2025-08-24,2025-01-01,CL0067,2,RR00302
P100049,FL,EPO,5,2025-08-24,2025-01-01,CL0912,4,RR00303
P100049,FL,EPO,5,2025-08-24,2025-01-01,CL0291,4,RR00304
P100049,FL,EPO,5,2025-08-24,2025-01-01,CL0499,4,RR00305
P100049,FL,EPO,5,2025-08-24,2025-01-01,CL0856,3,RR00306
P100049,FL,EPO,5,2025-08-24,2025-01-01,CL0993,2,RR00307
P100050,NJ,EPO,3,2026-12-11,2025-01-01,CL0697,1,RR00104
P100050,NJ,EPO,3,2026-12-11,2025-01-01,CL0662,4,RR00105
P100050,NJ,EPO,3,2026-12-11,2025-01-01,CL0471,1,RR00106
P100050,NJ,EPO,3,2026-12-11,2025-01-01,CL0581,4,RR00107
P100050,NJ,EPO,3,2026-12-11,2025-01-01,CL0926,1,RR00108
P100050,NJ,EPO,3,2026-12-11,2025-01-01,CL0500,4,RR00109
P100050,NJ,EPO,3,2026-12-11,2025-01-01,CL0372,1,RR00110
P100050,NJ,EPO,3,2026-12-11,2025-01-01,CL0519,2,RR00111
P100050,NJ,EPO,3,2026-12-11,2025-01-01,CL0441,5,RR00112
P100050,NJ,EPO,3,2026-12-11,2025-01-01,CL0676,1,RR00113
P100050,NJ,EPO,3,2026-12-11,2025-01-01,CL0638,5,RR00114
P100050,NJ,EPO,3,2026-12-11,2025-01-01,CL0717,2,RR00115
P100050,NJ,EPO,3,2026-12-11,2025-01-01,CL0964,2,RR00116
P100051,CT,PPO,2,2026-11-16,2025-01-01,CL0522,4,RR00001
P100051,CT,PPO,2,2026-11-16,2025-01-01,CL0942,2,RR00002
P100051,CT,PPO,2,2026-11-16,2025-01-01,CL0742,5,RR00003
P100051,CT,PPO,2,2026-11-16,2025-01-01,CL0981,2,RR00004
P100051,CT,PPO,2,2026-11-16,2025-01-01,CL0412,4,RR00005
P100051,CT,PPO,2,2026-11-16,2025-01-01,CL0680,1,RR00006
P100051,CT,PPO,2,2026-11-16,2025-01-01,CL0674,5,RR00007
P100051,CT,PPO,2,2026-11-16,2025-01-01,CL0514,1,RR00008
P100051,CT,PPO,2,2026-11-16,2025-01-01,CL0774,1,RR00009
P100051,CT,PPO,2,2026-11-16,2025-01-01,CL0137,1,RR00010
P100051,CT,PPO,2,2026-11-16,2025-01-01,CL0890,3,RR00011
P100052,MA,POS,3,2025-01-28,2025-01-01,CL0786,3,RR00150
P100052,MA,POS,3,2025-01-28,2025-01-01,CL0457,1,RR00151
P100052,MA,POS,3,2025-01-28,2025-01-01,CL0274,3,RR00152
P100052,MA,POS,3,2025-01-28,2025-01-01,CL0943,4,RR00153
P100052,MA,POS,3,2025-01-28,2025-01-01,CL0310,3,RR00154
P100052,MA,POS,3,2025-01-28,2025-01-01,CL0725,4,RR00155
P100052,MA,POS,3,2025-01-28,2025-01-01,CL0225,4,RR00156
P100052,MA,POS,3,2025-01-28,2025-01-01,CL0209,3,RR00157
P100052,MA,POS,3,2025-01-28,2025-01-01,CL0612,5,RR00158
P100052,MA,POS,3,2025-01-28,2025-01-01,CL0684,5,RR00159
P100052,MA,POS,3,2025-01-28,2025-01-01,CL0475,5,RR00160
P100052,MA,POS,3,2025-01-28,2025-01-01,CL0660,2,RR00161
P100053,NY,PPO,4,2026-10-08,2025-01-01,CL0654,3,RR00046
P100053,NY,PPO,4,2026-10-08,2025-01-01,CL0930,5,RR00047
P100053,NY,PPO,4,2026-10-08,2025-01-01,CL0647,1,RR00048
P100053,NY,PPO,4,2026-10-08,2025-01-01,CL0223,4,RR00049
P100053,NY,PPO,4,2026-10-08,2025-01-01,CL0891,3,RR00050
P100053,NY,PPO,4,2026-10-08,2025-01-01,CL0067,5,RR00051
P100053,NY,PPO,4,2026-10-08,2025-01-01,CL0987,4,RR00052
P100053,NY,PPO,4,2026-10-08,2025-01-01,CL0437,2,RR00053
P100053,NY,PPO,4,2026-10-08,2025-01-01,CL0641,4,RR00054
P100054,FL,POS,2,2025-01-27,2025-01-01,CL0355,5,RR00308
P100054,FL,POS,2,2025-01-27,2025-01-01,CL0762,3,RR00309
P100054,FL,POS,2,2025-01-27,2025-01-01,CL0372,1,RR00310
P100054,FL,POS,2,2025-01-27,2025-01-01,CL0285,1,RR00311
P100054,FL,POS,2,2025-01-27,2025-01-01,CL0390,4,RR00312
P100054,FL,POS,2,2025-01-27,2025-01-01,CL0698,1,RR00313
P100054,FL,POS,2,2025-01-27,2025-01-01,CL0929,4,RR00314
P100054,FL,POS,2,2025-01-27,2025-01-01,CL0319,2,RR00315
P100054,FL,POS,2,2025-01-27,2025-01-01,CL0118,3,RR00316
P100055,MA,POS,1,2026-07-04,2025-01-01,CL0786,3,RR00150
P100055,MA,POS,1,2026-07-04,2025-01-01,CL0457,1,RR00151
P100055,MA,POS,1,2026-07-04,2025-01-01,CL0274,3,RR00152
P100055,MA,POS,1,2026-07-04,2025-01-01,CL0943,4,RR00153
P100055,MA,POS,1,2026-07-04,2025-01-01,CL0310,3,RR00154
P100055,MA,POS,1,2026-07-04,2025-01-01,CL0725,4,RR00155
P100055,MA,POS,1,2026-07-04,2025-01-01,CL0225,4,RR00156
P100055,MA,POS,1,2026-07-04,2025-01-01,CL0209,3,RR00157
P100055,MA,POS,1,2026-07-04,2025-01-01,CL0612,5,RR00158
P100055,MA,POS,1,2026-07-04,2025-01-01,CL0684,5,RR00159
P100055,MA,POS,1,2026-07-04,2025-01-01,CL0475,5,RR00160
P100055,MA,POS,1,2026-07-04,2025-01-01,CL0660,2,RR00161
P100056,NY,HMO,1,2025-07-15,2025-01-01,CL0102,5,RR00055
P100056,NY,HMO,1,2025-07-15,2025-01-01,CL0170,5,RR00056
P100056,NY,HMO,1,2025-07-15,2025-01-01,CL0117,1,RR00057
P100056,NY,HMO,1,2025-07-15,2025-01-01,CL0207,5,RR00058
P100056,NY,HMO,1,2025-07-15,2025-01-01,CL0264,1,RR00059
P100057,CA,HMO,5,2025-07-22,2025-01-01,CL0349,2,RR00202
P100057,CA,HMO,5,2025-07-22,2025-01-01,CL0489,2,RR00203
P100057,CA,HMO,5,2025-07-22,2025-01-01,CL0283,1,RR00204
P100057,CA,HMO,5,2025-07-22,2025-01-01,CL0797,1,RR00205
P100057,CA,HMO,5,2025-07-22,2025-01-01,CL0051,5,RR00206
P100057,CA,HMO,5,2025-07-22,2025-01-01,CL0407,4,RR00207
P100057,CA,HMO,5,2025-07-22,2025-01-01,CL0386,5,RR00208
P100057,CA,HMO,5,2025-07-22,2025-01-01,CL0437,2,RR00209
P100057,CA,HMO,5,2025-07-22,2025-01-01,CL0926,2,RR00210
P100057,CA,HMO,5,2025-07-22,2025-01-01,CL0290,4,RR00211
P100057,CA,HMO,5,2025-07-22,2025-01-01,CL0497,2,RR00212
P100058,CA,PPO,5,2025-03-26,2025-01-01,CL0774,2,RR00197
P100058,CA,PPO,5,2025-03-26,2025-01-01,CL0671,4,RR00198
P100058,CA,PPO,5,2025-03-26,2025-01-01,CL0036,5,RR00199
P100058,CA,PPO,5,2025-03-26,2025-01-01,CL0869,1,RR00200
P100058,CA,PPO,5,2025-03-26,2025-01-01,CL0422,2,RR00201
P100059,OH,POS,4,2025-01-30,2025-01-01,CL0509,1,RR00400
P100059,OH,POS,4,2025-01-30,2025-01-01,CL0122,2,RR00401
P100059,OH,POS,4,2025-01-30,2025-01-01,CL0569,2,RR00402
P100059,OH,POS,4,2025-01-30,2025-01-01,CL0366,3,RR00403
P100059,OH,POS,4,2025-01-30,2025-01-01,CL0013,1,RR00404
P100059,OH,POS,4,2025-01-30,2025-01-01,CL0391,3,RR00405
P100060,MA,EPO,1,2026-04-11,2025-01-01,CL0661,1,RR00144
P100060,MA,EPO,1,2026-04-11,2025-01-01,CL0129,5,RR00145
P100060,MA,EPO,1,2026-04-11,2025-01-01,CL0541,2,RR00146
P100060,MA,EPO,1,2026-04-11,2025-01-01,CL0755,2,RR00147
P100060,MA,EPO,1,2026-04-11,2025-01-01,CL0521,3,RR00148
P100060,MA,EPO,1,2026-04-11,2025-01-01,CL0983,2,RR00149
P100061,CA,HMO,1,2025-04-09,2025-01-01,CL0349,2,RR00202
P100061,CA,HMO,1,2025-04-09,2025-01-01,CL0489,2,RR00203
P100061,CA,HMO,1,2025-04-09,2025-01-01,CL0283,1,RR00204
P100061,CA,HMO,1,2025-04-09,2025-01-01,CL0797,1,RR00205
P100061,CA,HMO,1,2025-04-09,2025-01-01,CL0051,5,RR00206
P100061,CA,HMO,1,2025-04-09,2025-01-01,CL0407,4,RR00207
P100061,CA,HMO,1,2025-04-09,2025-01-01,CL0386,5,RR00208
P100061,CA,HMO,1,2025-04-09,2025-01-01,CL0437,2,RR00209
P100061,CA,HMO,1,2025-04-09,2025-01-01,CL0926,2,RR00210
P100061,CA,HMO,1,2025-04-09,2025-01-01,CL0290,4,RR00211
P100061,CA,HMO,1,2025-04-09,2025-01-01,CL0497,2,RR00212
P100062,NY,EPO,1,2025-07-09,2025-01-01,CL0077,4,RR00060
P100062,NY,EPO,1,2025-07-09,2025-01-01,CL0852,1,RR00061
P100062,NY,EPO,1,2025-07-09,2025-01-01,CL0877,5,RR00062
P100062,NY,EPO,1,2025-07-09,2025-01-01,CL0311,3,RR00063
P100062,NY,EPO,1,2025-07-09,2025-01-01,CL0729,4,RR00064
P100062,NY,EPO,1,2025-07-09,2025-01-01,CL0755,5,RR00065
P100062,NY,EPO,1,2025-07-09,2025-01-01,CL0687,3,RR00066
P100062,NY,EPO,1,2025-07-09,2025-01-01,CL0710,2,RR00067
P100062,NY,EPO,1,2025-07-09,2025-01-01,CL0464,4,RR00068
P100062,NY,EPO,1,2025-07-09,2025-01-01,CL0133,2,RR00069
P100063,OH,PPO,1,2025-01-12,2025-01-01,CL0907,1,RR00371
P100063,OH,PPO,1,2025-01-12,2025-01-01,CL0603,4,RR00372
P100063,OH,PPO,1,2025-01-12,2025-01-01,CL0396,1,RR00373
P100063,OH,PPO,1,2025-01-12,2025-01-01,CL0905,1,RR00374
P100063,OH,PPO,1,2025-01-12,2025-01-01,CL0282,2,RR00375
P100063,OH,PPO,1,2025-01-12,2025-01-01,CL0924,5,RR00376
P100063,OH,PPO,1,2025-01-12,2025-01-01,CL0726,5,RR00377
P100064,NY,HMO,3,2026-08-26,2025-01-01,CL0102,5,RR00055
P100064,NY,HMO,3,2026-08-26,2025-01-01,CL0170,5,RR00056
P100064,NY,HMO,3,2026-08-26,2025-01-01,CL0117,1,RR00057
P100064,NY,HMO,3,2026-08-26,2025-01-01,CL0207,5,RR00058
P100064,NY,HMO,3,2026-08-26,2025-01-01,CL0264,1,RR00059
P100065,OH,HMO,2,2025-01-30,2025-01-01,CL0659,3,RR00378
P100065,OH,HMO,2,2025-01-30,2025-01-01,CL0382,3,RR00379
P100065,OH,HMO,2,2025-01-30,2025-01-01,CL0663,4,RR00380
P100065,OH,HMO,2,2025-01-30,2025-01-01,CL0872,3,RR00381
P100065,OH,HMO,2,2025-01-30,2025-01-01,CL0354,3,RR00382
P100065,OH,HMO,2,2025-01-30,2025-01-01,CL0449,5,RR00383
P100065,OH,HMO,2,2025-01-30,2025-01-01,CL0536,2,RR00384
P100065,OH,HMO,2,2025-01-30,2025-01-01,CL0954,2,RR00385
P100065,OH,HMO,2,2025-01-30,2025-01-01,CL0234,3,RR00386
P100066,MA,POS,2,2026-12-26,2025-01-01,CL0786,3,RR00150
P100066,MA,POS,2,2026-12-26,2025-01-01,CL0457,1,RR00151
P100066,MA,POS,2,2026-12-26,2025-01-01,CL0274,3,RR00152
P100066,MA,POS,2,2026-12-26,2025-01-01,CL0943,4,RR00153
P100066,MA,POS,2,2026-12-26,2025-01-01,CL0310,3,RR00154
P100066,MA,POS,2,2026-12-26,2025-01-01,CL0725,4,RR00155
P100066,MA,POS,2,2026-12-26,2025-01-01,CL0225,4,RR00156
P100066,MA,POS,2,2026-12-26,2025-01-01,CL0209,3,RR00157
P100066,MA,POS,2,2026-12-26,2025-01-01,CL0612,5,RR00158
P100066,MA,POS,2,2026-12-26,2025-01-01,CL0684,5,RR00159
P100066,MA,POS,2,2026-12-26,2025-01-01,CL0475,5,RR00160
P100066,MA,POS,2,2026-12-26,2025-01-01,CL0660,2,RR00161
P100067,FL,PPO,4,2025-02-07,2025-01-01,CL0673,2,RR00278
P100067,FL,PPO,4,2025-02-07,2025-01-01,CL0977,3,RR00279
P100067,FL,PPO,4,2025-02-07,2025-01-01,CL0373,1,RR00280
P100067,FL,PPO,4,2025-02-07,2025-01-01,CL0050,2,RR00281
P100067,FL,PPO,4,2025-02-07,2025-01-01,CL0048,4,RR00282
P100067,FL,PPO,4,2025-02-07,2025-01-01,CL0990,2,RR00283
P100067,FL,PPO,4,2025-02-07,2025-01-01,CL0904,4,RR00284
P100067,FL,PPO,4,2025-02-07,2025-01-01,CL0796,4,RR00285
P100067,FL,PPO,4,2025-02-07,2025-01-01,CL0598,5,RR00286
P100067,FL,PPO,4,2025-02-07,2025-01-01,CL0433,2,RR00287
P100067,FL,PPO,4,2025-02-07,2025-01-01,CL0912,3,RR00288
P100067,FL,PPO,4,2025-02-07,2025-01-01,CL0273,4,RR00289
P100068,TX,POS,3,2026-07-26,2025-01-01,CL0533,2,RR00266
P100068,TX,POS,3,2026-07-26,2025-01-01,CL0542,5,RR00267
P100068,TX,POS,3,2026-07-26,2025-01-01,CL0202,2,RR00268
P100068,TX,POS,3,2026-07-26,2025-01-01,CL0612,2,RR00269
P100068,TX,POS,3,2026-07-26,2025-01-01,CL0096,5,RR00270
P100068,TX,POS,3,2026-07-26,2025-01-01,CL0308,4,RR00271
P100068,TX,POS,3,2026-07-26,2025-01-01,CL0213,3,RR00272
P100068,TX,POS,3,2026-07-26,2025-01-01,CL0332,5,RR00273
P100068,TX,POS,3,2026-07-26,2025-01-01,CL0274,4,RR00274
P100068,TX,POS,3,2026-07-26,2025-01-01,CL0623,2,RR00275
P100068,TX,POS,3,2026-07-26,2025-01-01,CL0210,1,RR00276
P100068,TX,POS,3,2026-07-26,2025-01-01,CL0950,3,RR00277
P100069,IL,HMO,1,2025-10-21,2025-01-01,CL0828,4,RR00331
P100069,IL,HMO,1,2025-10-21,2025-01-01,CL0701,3,RR00332
P100069,IL,HMO,1,2025-10-21,2025-01-01,CL0276,5,RR00333
P100069,IL,HMO,1,2025-10-21,2025-01-01,CL0378,4,RR00334
P100069,IL,HMO,1,2025-10-21,2025-01-01,CL0329,5,RR00335
P100069,IL,HMO,1,2025-10-21,2025-01-01,CL0681,5,RR00336
P100069,IL,HMO,1,2025-10-21,2025-01-01,CL0476,2,RR00337
P100069,IL,HMO,1,2025-10-21,2025-01-01,CL0155,4,RR00338
P100069,IL,HMO,1,2025-10-21,2025-01-01,CL0696,4,RR00339
P100069,IL,HMO,1,2025-10-21,2025-01-01,CL0347,1,RR00340
P100069,IL,HMO,1,2025-10-21,2025-01-01,CL0157,5,RR00341
P100069,IL,HMO,1,2025-10-21,2025-01-01,CL0249,3,RR00342
P100070,FL,PPO,1,2025-12-26,2025-01-01,CL0673,2,RR00278
P100070,FL,PPO,1,2025-12-26,2025-01-01,CL0977,3,RR00279
P100070,FL,PPO,1,2025-12-26,2025-01-01,CL0373,1,RR00280
P100070,FL,PPO,1,2025-12-26,2025-01-01,CL0050,2,RR00281
P100070,FL,PPO,1,2025-12-26,2025-01-01,CL0048,4,RR00282
P100070,FL,PPO,1,2025-12-26,2025-01-01,CL0990,2,RR00283
P100070,FL,PPO,1,2025-12-26,2025-01-01,CL0904,4,RR00284
P100070,FL,PPO,1,2025-12-26,2025-01-01,CL0796,4,RR00285
P100070,FL,PPO,1,2025-12-26,2025-01-01,CL0598,5,RR00286
P100070,FL,PPO,1,2025-12-26,2025-01-01,CL0433,2,RR00287
P100070,FL,PPO,1,2025-12-26,2025-01-01,CL0912,3,RR00288
P100070,FL,PPO,1,2025-12-26,2025-01-01,CL0273,4,RR00289
P100071,PA,HMO,5,2026-10-17,2025-01-01,CL0455,5,RR00173
P100071,PA,HMO,5,2026-10-17,2025-01-01,CL0371,2,RR00174
P100071,PA,HMO,5,2026-10-17,2025-01-01,CL0046,4,RR00175
P100071,PA,HMO,5,2026-10-17,2025-01-01,CL0251,2,RR00176
P100071,PA,HMO,5,2026-10-17,2025-01-01,CL0770,3,RR00177
P100071,PA,HMO,5,2026-10-17,2025-01-01,CL0140,3,RR00178
P100071,PA,HMO,5,2026-10-17,2025-01-01,CL0634,5,RR00179
P100071,PA,HMO,5,2026-10-17,2025-01-01,CL0699,3,RR00180
P100071,PA,HMO,5,2026-10-17,2025-01-01,CL0966,5,RR00181
P100071,PA,HMO,5,2026-10-17,2025-01-01,CL0416,4,RR00182
P100071,PA,HMO,5,2026-10-17,2025-01-01,CL0922,5,RR00183
P100072,NY,PPO,5,2025-06-29,2025-01-01,CL0654,3,RR00046
P100072,NY,PPO,5,2025-06-29,2025-01-01,CL0930,5,RR00047
P100072,NY,PPO,5,2025-06-29,2025-01-01,CL0647,1,RR00048
P100072,NY,PPO,5,2025-06-29,2025-01-01,CL0223,4,RR00049
P100072,NY,PPO,5,2025-06-29,2025-01-01,CL0891,3,RR00050
P100072,NY,PPO,5,2025-06-29,2025-01-01,CL0067,5,RR00051
P100072,NY,PPO,5,2025-06-29,2025-01-01,CL0987,4,RR00052
P100072,NY,PPO,5,2025-06-29,2025-01-01,CL0437,2,RR00053
P100072,NY,PPO,5,2025-06-29,2025-01-01,CL0641,4,RR00054
P100073,PA,HMO,4,2025-04-22,2025-01-01,CL0455,5,RR00173
P100073,PA,HMO,4,2025-04-22,2025-01-01,CL0371,2,RR00174
P100073,PA,HMO,4,2025-04-22,2025-01-01,CL0046,4,RR00175
P100073,PA,HMO,4,2025-04-22,2025-01-01,CL0251,2,RR00176
P100073,PA,HMO,4,2025-04-22,2025-01-01,CL0770,3,RR00177
P100073,PA,HMO,4,2025-04-22,2025-01-01,CL0140,3,RR00178
P100073,PA,HMO,4,2025-04-22,2025-01-01,CL0634,5,RR00179
P100073,PA,HMO,4,2025-04-22,2025-01-01,CL0699,3,RR00180
